日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-08-01,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,943,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-08-04,0,,"",744,"雑費",,,196,"事業主貸",,,2846,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-08-04,0,,"",744,"雑費",,,196,"事業主貸",,,2576,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-08-07,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,438,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-08-13,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,955,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-08-18,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,775,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-08-23,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,771,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-08-29,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,934,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-09-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"スカパー視聴料",11,,,,借,仕,
2015-09-02,0,,"",744,"雑費",,,196,"事業主貸",,,2846,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-09-02,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,657,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-09-20,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,3000,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-09-30,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,1427,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-10-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"スカパー視聴料",11,,,,借,仕,
2015-10-01,0,,"",744,"雑費",,,196,"事業主貸",,,2846,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-10-31,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,4244,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-11-01,0,,"",744,"雑費",,,196,"事業主貸",,,2846,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-11-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"スカパー視聴料",11,,,,借,仕,
2015-11-30,0,,"",717,"広告宣伝費",,,196,"事業主貸",,,4849,"ＦＡＣＥＢＯＯＫ　閲覧広告料",11,,,,借,仕,
2015-12-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"スカパー視聴料",11,,,,借,仕,
2015-12-01,0,,"",744,"雑費",,,196,"事業主貸",,,4093,"ＤＭＭ.ＣＯＭ",11,,,,借,仕,
2015-01-21,0,,"",826,"新聞図書費",,,196,"事業主貸",,,690,"セブンイレブン　ゴルフ書籍代",11,,,,借,仕,
2015-08-29,0,,"",826,"新聞図書費",,,196,"事業主貸",,,690,"セブンイレブン　ゴルフ書籍代",11,,,,借,仕,
2015-09-17,0,,"",826,"新聞図書費",,,196,"事業主貸",,,500,"セブンイレブン　ゴルフ書籍代",11,,,,借,仕,
2015-02-10,0,,"",826,"新聞図書費",,,196,"事業主貸",,,2226,"ＷｏｎｄｅｒＧＯＯ　ゴルフ書籍代",11,,,,借,仕,
2015-03-01,0,,"",826,"新聞図書費",,,196,"事業主貸",,,3336,"ＷｏｎｄｅｒＧＯＯ　ゴルフ書籍代",11,,,,借,仕,
2015-04-24,0,,"",826,"新聞図書費",,,196,"事業主貸",,,822,"ＷｏｎｄｅｒＧＯＯ　ゴルフ書籍代",11,,,,借,仕,
